Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category
2015,7,Michigan,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,,3,3,3,0,3,,,
2015,9,Florida,Food,Ciguatoxin,,Confirmed,Private home/residence,2,1,2,0,2,"fish, kingfish","fish, kingfish",Fish
2015,9,Florida,Food,Ciguatoxin,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,,,
2015,8,Kansas,Food,,,,Restaurant - Buffet,3,0,0,0,0,,,
2015,8,Kansas,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,
2015,6,Michigan,Food,Campylobacter unknown,,Suspected,Other,6,1,6,0,6,"milk, unpasteurized","milk, unpasteurized",Dairy
2015,9,Minnesota,Food,Clostridium perfringens,,Confirmed,Restaurant - Sit-down dining,8,0,8,0,8,"goulash, unspecified",,Multiple
2015,9,Minnesota,Food,Clostridium perfringens,,Suspected,Banquet Facility (food prepared and served on-site),20,0,20,0,20,"ground beef, unspecified",ground beef,Beef
2015,8,Tennessee,Food,,,,Restaurant - Sit-down dining,10,0,10,0,10,,,
2015,8,South Carolina,Food,Clostridium perfringens,,Suspected,Other,45,0,45,0,45,"pork, bbq",,Multiple
2015,9,Minnesota,Food,Norovirus Genogroup I,GI.2,Suspected,Restaurant - Sit-down dining,5,0,5,0,5,,,
2015,9,South Carolina,Food,Clostridium perfringens,,Suspected,,12,0,12,0,12,"yogurt, unspecified",yogurt,Dairy
2015,9,Ohio,Food,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,"Fair, festival, other temp or mobile services",23,0,23,0,23,buffalo chicken melt,,Multiple
2015,5,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,5,0,5,0,5,,,
2015,4,California,Food,Norovirus unknown,,Confirmed,Banquet Facility (food prepared and served on-site),28,0,28,0,28,,,
2015,7,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,,,
2015,5,California,Food,,,,Restaurant - Sit-down dining,6,1,6,0,6,,,
2015,8,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,
2015,7,California,Food,,,,"Fair, festival, other temp or mobile services",3,0,0,0,0,,,
2015,9,Illinois,Food,Clostridium perfringens,,Confirmed,Caterer (food prepared off-site from where served),22,0,,0,,pulled pork,pork,Pork
2015,6,California,Food,Norovirus unknown,,Suspected,Private home/residence,19,0,3,0,3,,,
2015,4,California,Food,Norovirus unknown,,Suspected,Caterer (food prepared off-site from where served),2,0,2,0,2,,,
2015,7,Hawaii,Food,Salmonella enterica,Derby,Confirmed,Grocery store,3,0,3,0,3,"chicken, rotisserie",,Chicken
2015,7,Hawaii,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,"eel, raw",egg,Eggs
2015,8,Hawaii,Food,Salmonella enterica,Muenchen,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0,3,0,3,chicken katsu plate; korean chicken,chicken; chicken,Chicken
2015,6,South Carolina,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,7,1,7,0,7,lobster salad,,Multiple
2015,9,Massachusetts,Food,Salmonella enterica,Enteritidis,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",12,0,12,0,12,,,
2015,9,Florida,Food,Other - Chemical/Toxin,,Confirmed,Other,7,0,7,0,7,flavored drink,water based (eg. drink mix),Other
2015,9,Kentucky,Food,,,,School/college/university,3,0,3,0,3,,,
2015,9,Minnesota,Food,Norovirus Genogroup I,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,
2015,8,Connecticut,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Buffet,3,1,3,0,3,,,
2015,9,Illinois,Food,Norovirus Genogroup II,GII.2,Confirmed,Restaurant - Sit-down dining,9,0,,0,,,,
2015,9,Michigan,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,30,0,30,0,30,,,
2015,4,North Carolina,Food,Salmonella unknown,,Confirmed,Banquet Facility (food prepared and served on-site),10,0,10,0,10,,,
2015,4,North Carolina,Food,Salmonella enterica,Saintpaul,Confirmed,,6,0,6,0,6,,,
2015,5,North Carolina,Food,,,,Banquet Facility (food prepared and served on-site),19,0,19,0,19,,,
2015,6,North Carolina,Food,Salmonella enterica,Typhimurium,Confirmed,Restaurant - Sit-down dining,283,27,283,1,283,"pork, bbq",pork,Pork
2015,9,Florida,Food,Ciguatoxin,,Confirmed,Private home/residence,6,0,6,0,6,"fish, amberjack","fish, amberjack",Fish
2015,9,Florida,Food,Ciguatoxin,,Confirmed,Private home/residence,5,0,3,0,3,"fish, baracuda","fish, baracuda",Fish
2015,8,North Carolina,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,18,0,18,0,18,,,
2015,9,Ohio,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0,3,0,3,,,
2015,9,Ohio,Food,Bacillus cereus,,Confirmed,Restaurant - Buffet,3,0,3,0,3,"fried rice, unspecified",rice,Grains-Beans
2015,5,Alabama,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,8,0,0,0,0,,,
2014,12,Washington,Food,Norovirus unknown,,Suspected,Banquet Facility (food prepared and served on-site),16,0,9,0,9,,,
2015,10,Minnesota,Food,Norovirus Genogroup II,GII.3,Confirmed,Restaurant - Sit-down dining,9,0,9,0,9,,,
2015,1,Colorado,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,
2015,3,Washington,Food,Staphylococcus unknown,,Suspected,Private home/residence; Grocery store,5,0,5,0,5,,,
2015,9,Hawaii,Food,Norovirus Genogroup I; Norovirus Genogroup II,unknown; unknown,Confirmed; Confirmed,Restaurant - Sit-down dining,10,0,10,0,10,"oysters, raw","oysters, raw",Mollusks
2015,3,Washington,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,
2015,4,Washington,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,3,0,2,0,2,,,
2015,8,Utah,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,,,
2015,7,Colorado,Food,Salmonella enterica,Bareilly,Confirmed,Private home/residence,14,0,14,0,14,cheesecake; cake,,Multiple
2015,9,Minnesota,Food,"Escherichia coli, Shiga toxin-producing",O157,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",7,0,7,0,7,,,
2015,9,Kansas,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,
2015,9,Kansas,Food,Salmonella enterica,Javiana,Confirmed,Grocery store,2,1,2,0,2,,,
2015,9,Illinois,Food,Salmonella enterica; Salmonella enterica,Uganda; Newport,Suspected; Confirmed,Grocery store,7,3,,0,,,,
2015,8,Texas,Food,Salmonella enterica,Braenderup,Confirmed,Restaurant - Sit-down dining,10,0,10,0,10,"chicken, rotisserie",,Chicken
2015,10,Ohio,Food,,,,Restaurant - Sit-down dining,6,0,0,0,0,,,
2015,10,Illinois,Food,Salmonella enterica; Salmonella enterica,Typhimurium; Typhimurium,Confirmed; Suspected,Grocery store,17,6,,0,,pork,,Pork
2015,9,Maryland,Food,Ciguatoxin,,Confirmed,Private home/residence,4,0,4,0,4,"fish, baracuda","fish, baracuda",Fish
2015,10,Ohio,Food,Other - Chemical/Toxin,,Confirmed,Restaurant - Sit-down dining,13,0,9,0,9,honey mustard carrot and cauliflower salad,,Multiple
2015,10,Texas,Food,Salmonella enterica,Group C1,Suspected,Private home/residence,5,0,0,0,0,,,
2015,9,Nevada,Food,Norovirus Genogroup II,unknown,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",8,0,8,0,8,pizza,,Multiple
2015,8,Colorado,Food,,,,Restaurant - Sit-down dining,6,0,6,0,6,,,
2015,7,Texas,Food,Shigella sonnei,,Confirmed,Restaurant - Sit-down dining,19,0,19,0,19,,,
2015,7,South Carolina,Food,Staphylococcus aureus,,Confirmed,Religious facility,16,1,16,0,16,chicken,chicken,Chicken
2015,7,West Virginia,Food,Salmonella enterica; Salmonella enterica,Panama; unknown,Confirmed; Confirmed,,4,0,4,0,4,,,
2015,10,Virginia,Food,Clostridium perfringens,,Confirmed,"Caterer (food prepared off-site from where served); Fair, festival, other temp or mobile services",121,0,121,0,121,pork,pork,Pork
2015,10,Minnesota,Food,"Escherichia coli, Enteropathogenic",,Confirmed,Restaurant - Sit-down dining,30,0,30,0,30,,,
2015,9,Florida,Food,Ciguatoxin,,Confirmed,Private home/residence,3,0,3,0,3,"fish, jack","fish, jack",Fish
2015,8,Michigan,Food,,,,Private home/residence; Banquet Facility (food prepared and served on-site),3,0,3,0,3,,,
2011,6,Michigan,Food,"Escherichia coli, Shiga toxin-producing",O45,Confirmed,Private home/residence,16,0,16,0,16,,,
2015,8,Rhode Island,Food,Salmonella enterica; Salmonella enterica,Typhimurium; Typhimurium,Confirmed; Confirmed,Private home/residence,20,0,20,0,20,"pork, roasted",pork,Pork
2015,8,Florida,Food,Ciguatoxin,,Confirmed,Ship/boat,3,0,3,0,3,barracuda,,Fish
2015,9,Florida,Food,,,,Caterer (food prepared off-site from where served),15,0,15,0,15,"pork, roasted; rice, spanish","pork; peas; rice, yellow",Multiple
2015,3,Washington,Food,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,13,1,13,0,13,,,
2015,5,Washington,Food,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,29,2,29,0,29,,,
2015,1,Washington,Food,Bacillus cereus,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,"beef, brisket","beef, brisket",Beef
2015,8,Florida,Food,Ciguatoxin,,Confirmed,Private home/residence,3,3,3,0,3,barracuda,,Fish
2015,10,Iowa,Food,Clostridium perfringens,,Confirmed,Grocery store,57,0,57,0,57,ground beef,,Beef
2015,5,Arizona,Food,,,,Long-term care/nursing home/assisted living facility,6,0,6,0,6,,,
2015,10,Kentucky,Food,,,,,35,1,1,0,35,,,
2015,10,Illinois,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,6,0,,0,,salad,lettuce,Vegetable Row Crops
2015,10,Oregon,Food,Salmonella enterica,Enteritidis,Confirmed,Caterer (food prepared off-site from where served),21,0,14,0,14,,,
2015,10,Virginia,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,10,1,10,0,10,"chicken, grilled; chicken, blackened",chicken; chicken,Chicken
2015,10,Michigan,Food,Norovirus Genogroup I,GI.4,Confirmed,Banquet Facility (food prepared and served on-site),170,1,138,0,138,"cheese and crackers; fruit; green beans, unspecified",,Multiple
2015,10,Minnesota,Food,Norovirus Genogroup I,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",26,0,26,0,26,,,
2015,10,Wyoming,Food,,,,Prison/jail,79,,,0,0,tortilla chips,,Multiple
2015,9,Wisconsin,Food,Salmonella enterica,Sandiego,Confirmed,Religious facility,10,0,2,0,2,,,
2015,10,Ohio,Food,Norovirus,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,,,
2015,10,Illinois,Food,Other,,Suspected,Restaurant - Buffet,6,1,,0,,pot roast,roast beef,Beef
2015,10,Wisconsin,Food,Ciguatoxin,,Confirmed,Restaurant - Sit-down dining,7,2,7,0,7,"fish, amberjack","fish, amberjack",Fish
2015,10,Nebraska,Food,Clostridium perfringens,,Confirmed,Banquet Facility (food prepared and served on-site),22,0,22,0,22,chicken and noodles,chicken,Chicken
2015,9,Wisconsin,Food,Campylobacter jejuni,,Confirmed,School/college/university,46,3,43,0,46,"chicken, grilled",chicken,Chicken
2015,10,Illinois,Food,Cryptosporidium parvum,IIaA17G2R2,Confirmed,Farm/dairy,103,,,,,,,
2015,10,Texas,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Buffet,34,0,19,0,34,,,
2015,9,Kansas,Food,,,,Restaurant - Sit-down dining,16,0,16,0,16,,,
2015,10,Illinois,Food,Staphylococcus aureus,,Suspected,Caterer (food prepared off-site from where served),21,0,,0,,,,
2015,10,Florida,Food,Staphylococcus aureus,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,
2015,3,Arizona,Food,Salmonella enterica,Enteritidis,Confirmed,Banquet Facility (food prepared and served on-site),38,1,33,0,33,bruschetta,basil; bread; oil; tomato,Multiple
2015,10,Minnesota,Food,"Escherichia coli, Shiga toxin-producing",O157,Confirmed,Farm/dairy,2,1,2,0,2,"apple cider, unpasteurized",,Fruits
2015,10,Minnesota,Food,"Escherichia coli, Shiga toxin-producing",O157,Confirmed,Private home/residence,3,0,2,0,3,beef,beef,Beef
2015,11,Wisconsin,Food,Norovirus Genogroup II,GII.2,Confirmed,Religious facility,11,0,10,0,11,,,
2015,10,Texas,Food,Salmonella enterica,Norwich,Confirmed,Other,48,3,48,0,48,turkey; stuffing/dressing,,Multiple
2015,10,Connecticut,Food,Norovirus Genogroup I,GI.5,Confirmed,School/college/university,54,0,53,0,53,"sandwich, unspecified",,Multiple
2015,11,Minnesota,Food,Norovirus Genogroup I,,Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,,,
2015,8,Ohio,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type,9,1,9,0,9,"pastry, custard-filled",egg,Eggs
2015,9,Nebraska,Food,"Escherichia coli, Shiga toxin-producing",O26,Confirmed,Restaurant - Sit-down dining,6,2,6,0,6,,,
2015,11,Ohio,Food,Other - Chemical/Toxin,,Suspected,Restaurant - Buffet,4,0,4,0,4,,,
2015,11,Tennessee,Food,Norovirus Genogroup II,GII.2,Confirmed,Restaurant - Sit-down dining,5,0,5,0,5,,,
2015,11,Minnesota,Food,Norovirus Genogroup I,GI.5,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",15,0,15,0,15,,,
2015,10,Florida,Food,Norovirus unknown,,Suspected,Caterer (food prepared off-site from where served),6,1,6,0,6,,,
2015,10,Florida,Food,Salmonella enterica,Javiana,Confirmed,Private home/residence,18,4,18,0,18,spaghetti w/meat sauce and spaghetti w/cheese,,Multiple
2015,7,South Carolina,Food,Salmonella enterica,Newport,Confirmed,Caterer (food prepared off-site from where served),17,9,17,0,17,,,
2015,7,Nevada,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Suspected,Prison/jail,3,3,3,0,3,,,
2015,11,New York,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,,,
2015,11,New York,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,40,4,40,0,40,,,
2015,11,Ohio,Food,Salmonella enterica,Weltevreden,Confirmed,School/college/university,14,0,14,0,14,,,
2015,9,Massachusetts,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,3,2,2,0,2,"ground beef, hamburger",,Beef
2015,11,Ohio,Food,Norovirus Genogroup II,GII.2,Suspected,"Fair, festival, other temp or mobile services",3,0,3,0,3,chicken sandwich,,Multiple
2015,11,Wisconsin,Food,Norovirus Genogroup II,GII.2,Confirmed,Other,24,0,24,0,24,,,
2015,11,Florida,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,"pizza, meat and vegetable",chicken,Chicken
2015,11,Florida,Food,,,,Restaurant - Sit-down dining,5,0,5,0,5,,,
2015,10,Maryland,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0,3,0,3,,,
2015,10,Utah,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,,,
2015,9,Nevada,Food,Campylobacter jejuni,,Confirmed,Banquet Facility (food prepared and served on-site),3,0,3,0,3,"chicken, liver; chicken, unspecified; fish, codfish; fish, salmon",,Multiple
2015,11,Oregon,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,8,0,7,0,7,lettuce,lettuce,Vegetable Row Crops
2015,10,Colorado,Food,Clostridium perfringens,,Confirmed,Restaurant - Sit-down dining,6,0,6,0,6,green chile,,Seeded Vegetables
2015,11,Wisconsin,Food,,,,Hospital,4,0,4,0,4,broccoli salad,,Multiple
2015,11,Ohio,Food,Norovirus,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",5,0,0,0,0,,,
2015,10,Ohio,Food,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,Unknown,2,1,2,0,2,,,
2015,2,Idaho,Food,Salmonella enterica,Schwarzengrund,Confirmed,Restaurant - Sit-down dining,6,0,6,0,6,"spring rolls, unspecified",,Multiple
2015,11,Arizona,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,
2015,11,Florida,Food,Norovirus Genogroup II,GII.2,Confirmed,Restaurant - Sit-down dining,29,0,29,0,29,,,
2015,10,Michigan,Food,"Escherichia coli, Shiga toxin-producing",O45,Confirmed,Other,2,0,1,0,0,"apple cider, unpasteurized",apple,Fruits
2015,10,Maryland,Food,Norovirus Genogroup II,GII.1,Confirmed,Restaurant - Sit-down dining,12,0,10,0,12,salad,,Multiple
2015,10,South Dakota,Food,,,,Banquet Facility (food prepared and served on-site),18,0,18,0,18,,,
2015,11,Oregon,Food,Norovirus Genogroup I,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,oyster shooters,"oysters, raw",Mollusks
2015,11,Oregon,Food,Sapovirus,,Confirmed,Restaurant - Sit-down dining,4,0,4,0,4,chicken coconut curry,,Multiple
2015,10,Idaho,Food,Trichinella,,Confirmed,,6,0,6,0,6,"bear, unspecified",bear,Game
2015,10,Tennessee,Food,,,,Caterer (food prepared off-site from where served),20,0,4,0,4,,,
2015,12,Ohio,Food,Clostridium perfringens,,Suspected,Private home/residence,8,0,8,0,8,chicken mole,,Multiple
2015,10,New York,Food,,,,Restaurant - Sit-down dining,5,0,5,0,5,,,
2015,12,Minnesota,Food,Norovirus Genogroup II,GII.17,Confirmed,Restaurant - Sit-down dining,11,0,11,0,11,,,
2015,11,Texas,Food,,,,Caterer (food prepared off-site from where served),29,0,29,0,29,,,
2015,11,Arizona,Food,Norovirus Genogroup II,,Suspected,Caterer (food prepared off-site from where served),12,0,12,0,12,,,
2015,10,Nevada,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Other,25,11,25,0,25,chocolate mousse,,Multiple
2015,12,Minnesota,Food,Norovirus Genogroup II,GII.2,Suspected,Restaurant - Sit-down dining,6,0,6,0,6,"pizza; pizza, sausage; cookies, chocolate chip",,Multiple
2015,11,Hawaii,Food,Norovirus Genogroup I; Norovirus Genogroup II,unknown; unknown,Confirmed; Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,"oysters, raw","oysters, raw",Mollusks
2015,11,Hawaii,Food,Scombroid toxin,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",5,0,5,0,5,"fish, ahi","fish, ahi",Fish
2015,1,Kentucky,Food,"Escherichia coli, Shiga toxin-producing",O157,Confirmed,,2,2,2,0,2,,,
2015,10,Connecticut,Food,,,,Hotel/motel,7,0,7,0,7,,,
2015,11,Connecticut,Food,Norovirus Genogroup II,GII.6,Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,,,
2015,11,Connecticut,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,15,0,15,0,15,salad,,Multiple
2015,11,Tennessee,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - Sit-down dining,13,0,5,0,13,hamburger,ground beef,Beef
2015,11,Florida,Food,Norovirus Genogroup I,unknown,Confirmed,Restaurant - Sit-down dining,10,0,10,0,10,,,
2015,12,Ohio,Food,Norovirus Genogroup II,GII.2,Confirmed,Caterer (food prepared off-site from where served),8,0,8,0,8,,,
2015,12,Florida,Food,Vibrio vulnificus,,Suspected,Other,2,1,2,1,2,"oysters, raw","oysters, raw",Mollusks
2015,12,Michigan,Food,Norovirus Genogroup II,GII.17,Confirmed,Private home/residence,73,0,45,0,73,cake,frosting/icing,Multiple
2015,12,Wisconsin,Food,Norovirus Genogroup II,GII.4 untypeable,Confirmed,Caterer (food prepared off-site from where served),10,0,10,0,10,"cookies, chocolate chip",,Multiple
2015,12,Minnesota,Food,Norovirus Genogroup I,GI.5,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",9,0,9,0,9,,,
2015,11,Florida,Food,,,,Banquet Facility (food prepared and served on-site),8,0,8,0,8,green beans,"green beans; potatoes, mashed",Multiple
2015,5,Multistate,Food,Salmonella enterica,Paratyphi B,Confirmed,Restaurant - other or unknown type; Grocery store,5,2,4,0,4,tuna sushi,,Multiple
2015,12,Florida,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,
2015,11,Florida,Food,Salmonella enterica,Newport,Confirmed,Private home/residence,20,7,20,0,20,,,
2015,12,Florida,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,
2015,12,Florida,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,
2015,12,Florida,Food,Norovirus Genogroup II,,Suspected,Restaurant - Sit-down dining,5,0,5,0,5,,,
2015,12,Florida,Food,,,,Restaurant - Sit-down dining,5,0,5,0,5,,,
2015,6,Multistate,Food,Salmonella enterica,Newport,Confirmed,Restaurant - Sit-down dining,15,2,9,0,10,"oysters, raw",,Mollusks
2015,8,Multistate,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,81,2,20,0,17,truffle oil puree,,Multiple
2015,12,Iowa,Food,Salmonella enterica,Reading,Confirmed,Grocery store,4,0,4,0,4,turkey,,Turkey
2015,1,Colorado,Food,,,,Other,10,0,10,0,10,"muffin, unspecified",,Multiple
2015,12,Ohio,Food,Norovirus Genogroup II,,Confirmed,Hospital; Other,170,0,170,0,170,cupcakes,,Multiple
2015,12,Michigan,Food,Norovirus,,Suspected,Caterer (food prepared off-site from where served),39,0,39,0,39,,,
2015,12,Michigan,Food,Norovirus,,Suspected,Restaurant - Sit-down dining; Banquet Facility (food prepared and served on-site),9,0,9,0,9,,,
