,Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category
4564,2016,5,Utah,Food,Norovirus,nan,Suspected,Banquet Facility (food prepared and served on-site),35,0.0,0.0,nan,nan,nan
4565,2016,8,Wisconsin,Food,Clostridium perfringens,nan,Suspected,Private home/residence,17,0.0,0.0,roast beef,roast beef,Beef
4566,2016,8,Hawaii,Food,Ciguatoxin,nan,Confirmed,Private home/residence,2,0.0,0.0,"seabass, unspecified","fish, seabass",Fish
4567,2016,8,Missouri,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,19,2.0,0.0,mayonnaise made with raw eggs; meringue,egg; egg,Eggs
4568,2016,8,Ohio,Food,nan,nan,nan,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0.0,0.0,nan,nan,nan
4569,2016,8,Ohio,Food,Salmonella enterica,Hartford,Confirmed,Private home/residence,8,0.0,0.0,nan,nan,nan
4570,2016,9,Ohio,Food,nan,nan,nan,Restaurant - Sit-down dining,2,0.0,0.0,nan,nan,nan
4571,2016,8,Ohio,Food,nan,nan,nan,Restaurant - Sit-down dining,2,1.0,0.0,nan,nan,nan
4572,2016,9,Ohio,Food,Bacillus cereus; Staphylococcus aureus,nan,Suspected; Suspected,Restaurant - Sit-down dining,5,0.0,0.0,nan,nan,nan
4573,2016,3,Michigan,Food,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",other; unknown,Confirmed; Confirmed,Restaurant - Sit-down dining,7,1.0,0.0,"sandwich, ham/cheese; cheese, unspecified, unpasteurized; hamburger","other cheese, unpasteurized; multiple cheeses, unpasteurized; cheddar cheese, unpasteurized",Dairy
4574,2016,5,Illinois,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type,2,0.0,0.0,nan,nan,nan
4575,2016,8,Iowa,Food,Salmonella enterica,Javiana,Confirmed,nan,17,2.0,0.0,nan,nan,nan
4576,2016,8,Minnesota,Food,Salmonella enterica,Infantis,Confirmed,Restaurant - Sit-down dining,5,1.0,0.0,nan,nan,nan
4577,2016,7,Kansas,Food,nan,nan,nan,Restaurant - Sit-down dining,4,0.0,0.0,nan,nan,nan
4578,2016,8,Missouri,Food,Salmonella enterica,Muenchen,Confirmed,Restaurant - Sit-down dining; Restaurant - Buffet,4,0.0,0.0,nan,nan,nan
4579,2016,8,Hawaii,Food,Ciguatoxin,nan,Confirmed,Private home/residence,4,0.0,0.0,eel,eel,Fish
4580,2016,2,Alabama,Food,Norovirus Genogroup I,nan,Confirmed,Private home/residence; School/college/university,47,0.0,0.0,nan,nan,nan
4581,2016,4,California,Food,nan,nan,nan,"Restaurant - ""Fast-food""(drive up service or pay at counter); Grocery store",5,0.0,0.0,nan,nan,nan
4582,2016,5,California,Food,Other - Bacterium,nan,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0.0,0.0,nan,nan,nan
4583,2016,6,California,Food,Norovirus unknown,nan,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0.0,0.0,nan,nan,nan
4584,2016,6,California,Food,Norovirus unknown,nan,Suspected,Restaurant - Sit-down dining,2,0.0,0.0,nan,nan,nan
4585,2015,12,California,Food,Norovirus unknown,nan,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0.0,0.0,nan,nan,nan
4586,2015,9,California,Food,Salmonella enterica,Pomona,Confirmed,Private home/residence,9,2.0,0.0,"soup, chicken",nan,Multiple
4587,2015,7,California,Food,nan,nan,nan,Caterer (food prepared off-site from where served),32,0.0,0.0,nan,nan,nan
4588,2015,2,California,Food,Norovirus unknown,nan,Suspected,Caterer (food prepared off-site from where served),42,0.0,0.0,nan,nan,nan
4589,2016,6,California,Food,nan,nan,nan,Restaurant - other or unknown type,3,0.0,0.0,nan,nan,nan
4590,2016,5,California,Food,Norovirus unknown,nan,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",17,0.0,0.0,nan,nan,nan
4591,2016,4,California,Food,Norovirus unknown,nan,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,1.0,0.0,nan,nan,nan
4592,2016,5,California,Food,Norovirus unknown; Norovirus Genogroup II; Norovirus Genogroup II,GII.4 Sydney; unknown,Confirmed; Confirmed; Confirmed,Grocery store,8,0.0,0.0,nan,nan,nan
4593,2016,5,California,Food,nan,nan,nan,Restaurant - Sit-down dining,2,0.0,0.0,nan,nan,nan
4594,2016,5,California,Food,Bacillus cereus,nan,Suspected,Caterer (food prepared off-site from where served),147,0.0,0.0,bean dip,black beans,Grains-Beans
4595,2016,6,Multistate,Food,Salmonella enterica,Saintpaul,Confirmed,nan,10,3.0,0.0,cucumber,nan,Seeded Vegetables
4596,2016,9,Tennessee,Food,Norovirus,nan,Suspected,Restaurant - Sit-down dining,18,0.0,0.0,nan,nan,nan
4597,2016,7,New York,Food,nan,nan,nan,Restaurant - Sit-down dining,5,0.0,0.0,nan,nan,nan
4598,2016,8,New York,Food,Ciguatoxin,nan,Confirmed,Grocery store,2,0.0,0.0,barracuda,"fish, baracuda",Fish
4599,2016,8,New York,Food,Campylobacter jejuni,nan,Suspected,Restaurant - Sit-down dining,4,0.0,0.0,"chicken, liver mousse","liver, chicken",Chicken
4600,2016,7,New York,Food,nan,nan,nan,Restaurant - Sit-down dining,6,0.0,0.0,nan,nan,nan
4601,2016,7,New York,Food,Norovirus Genogroup II,nan,Confirmed,Restaurant - Sit-down dining,25,0.0,0.0,nan,nan,nan
4602,2016,9,New York,Food,Norovirus Genogroup II,nan,Confirmed,Caterer (food prepared off-site from where served),30,0.0,0.0,nan,nan,nan
4603,2016,8,Texas,Food,nan,nan,nan,Restaurant - Buffet,10,0.0,0.0,nan,nan,nan
4604,2016,8,Georgia,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - Sit-down dining,4,2.0,0.0,nan,nan,nan
4605,2016,1,Georgia,Food,Norovirus Genogroup II,unknown,Confirmed,Restaurant - Sit-down dining,9,0.0,0.0,nan,nan,nan
4606,2016,3,Idaho,Food,Brucella,nan,Confirmed,Private home/residence,3,3.0,0.0,goat cheese,nan,Dairy
4607,2016,9,Minnesota,Food,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Banquet Facility (food prepared and served on-site),33,0.0,0.0,nan,nan,nan
4608,2016,8,Washington,Food,Vibrio parahaemolyticus,nan,Suspected,Private home/residence,2,0.0,0.0,"oysters, raw","oysters, raw",Mollusks
4609,2016,9,Oregon,Food,Norovirus Genogroup II; Norovirus Genogroup II,GII.4 untypeable; GII.4 untypeable,Confirmed; Confirmed,Banquet Facility (food prepared and served on-site),26,0.0,0.0,strawberries; cantaloupe; honeydew melon,cantaloupe; honeydew melon,Fruits
4610,2016,8,Alaska,Food,Trichinella,nan,Confirmed,Private home/residence,5,1.0,0.0,"walrus, unspecified",nan,Other Aquatic Animals
4611,2016,9,Ohio,Food,Norovirus Genogroup II,other,Confirmed,Restaurant - Sit-down dining,4,0.0,0.0,nan,nan,nan
4612,2016,7,South Carolina,Food,Vibrio cholerae,unknown,Confirmed,Restaurant - Sit-down dining,2,1.0,1.0,oysters,"oysters; oysters, raw",Mollusks
4613,2016,6,Georgia,Food,Norovirus unknown,nan,Suspected,Caterer (food prepared off-site from where served),10,0.0,0.0,"sandwich, turkey",nan,Multiple
4614,2016,9,Tennessee,Food,Salmonella enterica,Typhimurium,Confirmed,"Fair, festival, other temp or mobile services",74,18.0,0.0,white beans with ham,nan,Multiple
4615,2016,8,Tennessee,Food,Salmonella enterica,Newport,Confirmed,Private home/residence; Grocery store; Religious facility,6,0.0,0.0,nan,nan,nan
4616,2016,4,Georgia,Food,nan,nan,nan,Restaurant - Sit-down dining,12,0.0,0.0,nan,nan,nan
4617,2016,9,Missouri,Food,Clostridium perfringens,nan,Confirmed,Unknown,38,0.0,0.0,nan,nan,nan
4618,2016,9,Florida,Food,Norovirus unknown,nan,Suspected,Restaurant - Sit-down dining,3,1.0,0.0,spinach dip with tortilla chips,cheese; spinach; chips; salsa,Multiple
4619,2016,8,Florida,Food,Norovirus Genogroup II,nan,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",19,0.0,0.0,parfait,berries; grains; yogurt,Multiple
4620,2016,9,Ohio,Food,Mycotoxins,nan,Confirmed,Private home/residence,7,0.0,0.0,"mushrooms, sauteed",mushrooms,Fungi
4621,2016,9,Iowa,Food,Salmonella enterica,Infantis,Confirmed,Restaurant - Sit-down dining,2,2.0,0.0,nan,nan,nan
4622,2015,12,Multistate,Food,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",O121; O26:NM,Confirmed; Confirmed,nan,56,16.0,0.0,flour,nan,Grains-Beans
4623,2016,9,Hawaii,Food,nan,nan,nan,Restaurant - Sit-down dining,10,0.0,0.0,guacamole,nan,Multiple
4624,2016,9,Connecticut,Food,Clostridium perfringens,nan,Confirmed,Restaurant - Sit-down dining,19,0.0,0.0,beef caldereta,nan,Multiple
4625,2016,8,Connecticut,Food,Salmonella enterica,Thompson,Confirmed,Restaurant - Sit-down dining,6,1.0,0.0,nan,nan,nan
4626,2016,9,Ohio,Food,Norovirus,nan,Suspected,Restaurant - Sit-down dining,8,0.0,0.0,nan,nan,nan
4627,2016,9,Ohio,Food,Norovirus unknown,nan,Suspected,Restaurant - Sit-down dining,2,0.0,0.0,nan,nan,nan
4628,2016,9,Hawaii,Food,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,Private home/residence,4,0.0,0.0,nan,nan,nan
4629,2016,9,Hawaii,Food,nan,nan,nan,Caterer (food prepared off-site from where served),7,0.0,0.0,nan,nan,nan
4630,2016,9,Ohio,Food,Norovirus Genogroup I,GI.7,Confirmed,Restaurant - Sit-down dining,6,0.0,0.0,"pickles, deep fried",nan,Multiple
4631,2013,9,Florida,Food,Listeria monocytogenes,nan,Confirmed,Grocery store,9,9.0,4.0,nan,nan,nan
4632,2016,9,Oregon,Food,Rotavirus; Sapovirus; Norovirus,nan,Suspected; Confirmed; Suspected,Banquet Facility (food prepared and served on-site); Restaurant - Buffet,14,1.0,0.0,nan,nan,nan
4633,2016,8,Alaska,Food,Clostridium botulinum,nan,Suspected,Private home/residence,3,2.0,0.0,"seal, blubber",nan,Other Aquatic Animals
4634,2016,9,Colorado,Food,Norovirus,nan,Suspected,Restaurant - Sit-down dining,5,0.0,0.0,nan,nan,nan
4635,2016,9,New York,Food,Bacillus cereus; Staphylococcus other,nan,Confirmed; Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",179,0.0,0.0,"refried beans, unspecified",beans,Grains-Beans
4636,2016,10,Virginia,Food,Norovirus Genogroup II; Norovirus Genogroup II,GII.7; unknown,Suspected; Confirmed,Restaurant - Sit-down dining,11,1.0,0.0,nan,nan,nan
4637,2016,4,Multistate,Food,Salmonella enterica,Braenderup,Confirmed,Restaurant - other or unknown type,32,6.0,0.0,mung bean sprouts,nan,Sprouts
4638,2016,10,New York,Food,Norovirus Genogroup II,nan,Suspected,Restaurant - Sit-down dining,6,0.0,0.0,nan,nan,nan
4639,2016,3,Multistate,Food,Salmonella enterica,Oslo,Confirmed,nan,14,3.0,0.0,"cucumbers (english, mini, and persian)",nan,Seeded Vegetables
4640,2016,7,Wisconsin,Food,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,Restaurant - other or unknown type,6,3.0,0.0,pork,nan,Pork
4641,2016,10,Wisconsin,Food,Norovirus Genogroup II,GII.4 untypeable,Confirmed,Restaurant - Sit-down dining,8,0.0,0.0,sushi,nan,Multiple
4642,2016,6,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157,Confirmed,nan,11,7.0,0.0,ground beef,nan,Beef
4643,2016,8,New Mexico,Food,Cryptosporidium; Cryptosporidium,nan,Confirmed; Suspected,Farm/dairy,6,0.0,0.0,"whole milk, unpasteurized",nan,Dairy
4644,2016,10,Ohio,Food,Norovirus,nan,Suspected,Grocery store,2,0.0,0.0,ham; colby/longhorn cheese,nan,Multiple
4645,2016,9,Florida,Food,Ciguatoxin,nan,Confirmed,Restaurant - Sit-down dining; Grocery store,6,1.0,0.0,"fish, amberjack",nan,Fish
4646,2016,8,Pennsylvania,Food,Salmonella enterica,Typhimurium,Confirmed,Private home/residence,2,0.0,0.0,nan,nan,nan
4647,2016,10,Massachusetts,Food,Norovirus Genogroup II,GII.4 untypeable,Confirmed,Banquet Facility (food prepared and served on-site),87,2.0,0.0,"oysters, raw",nan,Mollusks
4648,2015,12,Multistate,Food,Salmonella enterica; Salmonella enterica; Salmonella enterica,Muenchen; Cubana; Kentucky,Confirmed; Confirmed; Confirmed,Restaurant - Sit-down dining; Restaurant - other or unknown type; Private home/residence,32,10.0,1.0,alfalfa seeds,alfalfa sprouts; alfalfa sprout seeds,Sprouts
4649,2016,10,Ohio,Food,nan,nan,nan,Grocery store,2,0.0,0.0,"orange juice, pasteurized",nan,Fruits
4650,2016,5,Multistate,Food,Salmonella enterica,Anatum,Confirmed,Restaurant - other or unknown type; Other,32,8.0,0.0,"peppers, hot",nan,Seeded Vegetables
4651,2016,6,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",11,4.0,0.0,"iceberg lettuce, unspecified",nan,Vegetable Row Crops
4652,2016,4,Multistate,Food,Salmonella enterica,Bareilly,Confirmed,nan,21,3.0,0.0,nan,nan,nan
4653,2016,5,Multistate,Food,Salmonella enterica; Salmonella enterica,Reading; Abony,Confirmed; Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",36,7.0,0.0,alfalfa sprouts,nan,Sprouts
4654,2016,10,Florida,Food,nan,nan,nan,Restaurant - Sit-down dining,4,0.0,0.0,"taco, chicken",chicken,Chicken
4655,2016,9,North Carolina,Food,Norovirus,nan,Confirmed,Caterer (food prepared off-site from where served),21,0.0,0.0,nan,nan,nan
4656,2016,9,New Hampshire,Food,Salmonella enterica,Newport,Confirmed,Camp; Other,20,4.0,0.0,smoked whole hog,nan,Pork
4657,2016,10,Iowa,Food,Clostridium perfringens,nan,Suspected,Banquet Facility (food prepared and served on-site),19,0.0,0.0,pulled pork,nan,Pork
4658,2016,8,Pennsylvania,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,"Fair, festival, other temp or mobile services",5,3.0,0.0,hoagies,"peppers, yellow; steak",Multiple
4659,2016,9,West Virginia,Food,Salmonella enterica,Newport,Confirmed,Private home/residence,10,1.0,0.0,desserts,"fruit, unspecified",Fruits
4660,2016,8,Michigan,Food,nan,nan,nan,Restaurant - Sit-down dining,2,0.0,0.0,nan,nan,nan
4661,2016,6,Multistate,Food,Salmonella enterica,Enteritidis,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",28,7.0,0.0,salad mix,nan,Multiple
4662,2013,5,Multistate,Food,Listeria monocytogenes,nan,Confirmed,Private home/residence; Long-term care/nursing home/assisted living facility,10,9.0,3.0,frozen vegetables,"vegetables, unspecified",Multiple
4663,2016,10,Virginia,Food,nan,nan,nan,Private home/residence,15,1.0,0.0,vegetable fried rice,nan,Multiple
4664,2015,10,New York,Food,Listeria monocytogenes,nan,Confirmed,Private home/residence,2,1.0,1.0,"american cheese, pasteurized","cheese, pasteurized",Dairy
4665,2016,10,North Carolina,Food,Norovirus,nan,Confirmed,Caterer (food prepared off-site from where served),19,0.0,0.0,nan,nan,nan
4666,2016,4,Arizona,Food,nan,nan,nan,Restaurant - Sit-down dining,14,0.0,0.0,nan,nan,nan
4667,2016,10,Alaska,Food,Clostridium perfringens,nan,Confirmed,Private home/residence,28,0.0,0.0,egg salad,nan,Multiple
4668,2016,8,Kansas,Food,nan,nan,nan,Caterer (food prepared off-site from where served),16,0.0,0.0,nan,nan,nan
4669,2016,9,Kansas,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,"Fair, festival, other temp or mobile services; Farm/dairy",56,10.0,0.0,"apple cider, unspecified","apple cider, unpasteurized",Fruits
4670,2016,9,Kansas,Food,Salmonella enterica,Newport,Confirmed,"Fair, festival, other temp or mobile services",10,1.0,0.0,"burrito, bean; burrito, pork",lettuce; tomato; wraps/tortillas; lettuce; tomato; wraps/tortillas,Multiple
4671,2016,10,Kansas,Food,nan,nan,nan,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0.0,0.0,nan,nan,nan
4672,2016,9,Kansas,Food,nan,nan,nan,Restaurant - Sit-down dining,4,0.0,0.0,nan,nan,nan
4673,2016,9,Wisconsin,Food,Salmonella enterica,Muenchen,Confirmed,Restaurant - other or unknown type,3,1.0,0.0,"beef, brisket",nan,Beef
4674,2016,10,Wisconsin,Food,Clostridium perfringens,nan,Confirmed,Private home/residence,20,0.0,0.0,ground beef,ground beef,Beef
4675,2015,8,Vermont,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - Sit-down dining,12,0.0,0.0,"ground beef, hamburger",nan,Beef
4676,2015,11,Vermont,Food,Campylobacter jejuni,nan,Confirmed,Restaurant - Sit-down dining,3,0.0,0.0,"chicken, liver mousse","liver, chicken",Chicken
4677,2016,10,Connecticut,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,"Restaurant - Sit-down dining; Fair, festival, other temp or mobile services",5,2.0,0.0,hummus wrap; falafel wrap,nan,Multiple
4678,2016,9,Connecticut,Food,Salmonella enterica,Newport,Confirmed,Restaurant - Sit-down dining,6,3.0,0.0,nan,nan,nan
4679,2016,1,California,Food,Norovirus unknown,nan,Suspected,Restaurant - Sit-down dining,4,0.0,0.0,"fish, raw fish",nan,Fish
4680,2016,3,California,Food,Bacillus cereus; Clostridium perfringens,nan,Suspected; Suspected,Caterer (food prepared off-site from where served),6,0.0,0.0,"taco, unspecified",pork,Pork
4681,2016,3,California,Food,Norovirus unknown,nan,Suspected,Restaurant - Sit-down dining,4,0.0,0.0,nan,nan,nan
4682,2016,4,California,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,8,0.0,0.0,nan,nan,nan
4683,2015,8,California,Food,Norovirus unknown,nan,Suspected,Restaurant - Sit-down dining,5,0.0,0.0,nan,nan,nan
4684,2015,12,California,Food,Norovirus unknown,nan,Suspected,Restaurant - Sit-down dining,9,0.0,0.0,nan,nan,nan
4685,2015,12,California,Food,Norovirus unknown,nan,Suspected,Restaurant - Sit-down dining,4,0.0,0.0,pizza,nan,Multiple
4686,2016,7,California,Food,Norovirus unknown,nan,Suspected,Restaurant - Sit-down dining,2,0.0,0.0,nan,nan,nan
4687,2016,8,California,Food,Other - Bacterium,nan,Suspected,Restaurant - Sit-down dining,2,0.0,0.0,"sushi, unspecified; sushi, unspecified",nan,Multiple
4688,2016,9,California,Food,Other - Bacterium,nan,Suspected,Restaurant - Sit-down dining,2,0.0,0.0,nan,nan,nan
4689,2016,9,California,Food,Norovirus unknown,nan,Suspected,Restaurant - Sit-down dining,4,0.0,0.0,nan,nan,nan
4690,2016,5,California,Food,nan,nan,nan,Restaurant - Sit-down dining,3,0.0,0.0,nan,nan,nan
4691,2016,5,California,Food,nan,nan,nan,Restaurant - Sit-down dining,3,0.0,0.0,nan,nan,nan
4692,2015,12,California,Food,Norovirus unknown,nan,Suspected,Restaurant - Sit-down dining,4,0.0,0.0,lettuce,nan,Vegetable Row Crops
4693,2016,4,California,Food,Norovirus unknown,nan,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter); Caterer (food prepared off-site from where served)",5,0.0,0.0,pico de gallo,nan,Multiple
4694,2016,1,California,Food,Norovirus unknown,nan,Suspected,Restaurant - Sit-down dining,7,0.0,0.0,nan,nan,nan
4695,2015,3,California,Food,Campylobacter jejuni; Norovirus unknown,nan,Suspected; Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter); Other",19,0.0,0.0,oysters,oysters,Mollusks
4696,2016,10,Connecticut,Food,Norovirus Genogroup II,nan,Suspected,Restaurant - Sit-down dining,9,0.0,0.0,nan,nan,nan
4697,2016,5,Multistate,Food,Hepatitis A,nan,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",137,57.0,0.0,smoothie,strawberries,Fruits
4698,2016,10,Minnesota,Food,Norovirus Genogroup II,GII.4 untypeable,Confirmed,Restaurant - Sit-down dining,23,0.0,0.0,hamburger,nan,Multiple
4699,2016,10,Minnesota,Food,Norovirus Genogroup II,GII.4 other,Confirmed,Restaurant - Sit-down dining,22,1.0,0.0,salad,nan,Multiple
4700,2016,10,Oklahoma,Food,nan,nan,nan,Caterer (food prepared off-site from where served),47,0.0,0.0,nan,nan,nan
4701,2016,8,Virginia,Food,Salmonella enterica,Typhimurium,Confirmed,Unknown,6,0.0,0.0,nan,nan,nan
4702,2016,10,Hawaii,Food,Salmonella enterica,Weltevreden,Confirmed,Grocery store,16,4.0,0.0,"seaweed, unspecified",seaweed,Other
4703,2016,10,Oregon,Food,Salmonella enterica,Stanley,Confirmed,Private home/residence,13,0.0,0.0,nan,nan,nan
4704,2016,10,New Mexico,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Unknown,3,2.0,0.0,nan,nan,nan
4705,2016,10,Missouri,Food,nan,nan,nan,Banquet Facility (food prepared and served on-site); Grocery store,22,0.0,0.0,nan,nan,nan
4706,2016,9,Pennsylvania,Food,Ciguatoxin,nan,Confirmed,Private home/residence,5,0.0,0.0,barracuda,nan,Fish
4707,2016,10,Wisconsin,Food,Norovirus Genogroup II,GII.4 untypeable,Confirmed,Long-term care/nursing home/assisted living facility,34,0.0,0.0,nan,nan,nan
4708,2016,10,Wisconsin,Food,Trichinella unknown; Trichinella,nan,Confirmed; Suspected,Private home/residence,3,0.0,0.0,"bear, black",bear,Game
4709,2016,8,North Carolina,Food,Norovirus,nan,Confirmed,Religious facility,50,3.0,0.0,nan,nan,nan
4710,2016,8,Georgia,Food,nan,nan,nan,Restaurant - Sit-down dining; Grocery store,9,0.0,0.0,nan,nan,nan
4711,2016,9,Georgia,Food,Bacillus cereus,nan,Suspected,Restaurant - Sit-down dining,9,0.0,0.0,"rice, fried rice",rice,Grains-Beans
4712,2016,11,Minnesota,Food,Norovirus,nan,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",9,0.0,0.0,nan,nan,nan
4713,2016,3,Georgia,Food,nan,nan,nan,Banquet Facility (food prepared and served on-site),40,0.0,0.0,nan,nan,nan
4714,2016,6,Texas,Food,Campylobacter unknown,nan,Confirmed,Private home/residence,2,0.0,0.0,"chicken, bbq; beans, unspecified; rice",nan,Multiple
